"","submission_id","age","comments","education","experiment_duration","experiment_end_time","experiment_start_time","gender","metaphor","speaker","languages","prolific_pid","prolific_session_id","prolific_study_id","solution","reliability","affiliation"
"381",5667,22,"","Graduated High-school",75189,1679483099362,1679483024173,"male","beast","reliable","english","5f504261fc46741bfbeb8240","641ae089840192ced2d20cb3","6419aa88c17f2fd3af1504ac","Have more law enforcement ","4","neither"
"382",5670,56,"Thank you for asking my opinion.","Graduated High-school",214469,1679483151734,1679482937265,"female","beast","reliable","English","5e646461698a071f2f15423e","641ae0209456e7922a0df82f","6419aa88c17f2fd3af1504ac","Increase police presence and install better lighting and cameras on business and streets. They also need to address the issue of poverty and housing insecurity. If people are properly housed and employed they are less likely to commit crime. People steal to afford a drug habit, most people properly housed and employed don't do drugs.","5","Democrat"
"383",5656,33,"","Higher degree",51680,1679483003666,1679482951986,"female","virus","reliable","English","63d3f9de61039d451f5601cf","641ae041c149bdd89f52f613","6419aa88c17f2fd3af1504ac","Addison would improve access to social services in order to reduce poverty. ","2","Democrat"
"384",5682,61,"","Graduated College",143582,1679483268094,1679483124512,"male","beast","reliable","English","5ee4b29de1640f1bc85da97b","641ae0e9a58e684b06b1a75d","6419aa88c17f2fd3af1504ac","Increase funding for the police department and focus resources on violent crimes.","4","Republican"
"385",5696,36,"","Graduated College",134119,1679483450356,1679483316237,"male","virus","unreliable","English","5588c479fdf99b304ee563eb","641ae136e9b4647ecec5d712","6419aa88c17f2fd3af1504ac","More out reach programs, places for the youth to safely stay at, and better police training. ","5","Democrat"
"386",5697,57,"","Higher degree",67117,1679483443260,1679483376143,"male","virus","unreliable","English","5ed856266cb96135ff953e31","641ae1e58b92e41972b73540","6419aa88c17f2fd3af1504ac","They need to get more police officers to patrol the city and put an end to the crime. ","3","Republican"
"387",5704,63,"None","Graduated College",142431,1679483529296,1679483386865,"male","virus","unreliable","English","5d8a64630ffb9c001746ca2c","641ae1f6a0476c705bc38e08","6419aa88c17f2fd3af1504ac","He needs to seek help from the City Council or bring public pressure to bear on them.","5","Republican"
"388",5657,23,"","Graduated High-school",224129,1679483033288,1679482809159,"male","beast","reliable","English","5f52347f0e44f308987ba44b","641adfb12c719fcaec23714e","6419aa88c17f2fd3af1504ac","Addison should provide job opportunities to ex-convicts. A lot of people go back into crime because they have no legitimate way to better themselves due to having gone to prison previously. Addison can also improve public education in the area and reduce wealth inequality.","5","neither"
"389",5661,63,"","Higher degree",87871,1679483064618,1679482976747,"female","beast","reliable","","62dc177e02f82aabb20aebc2","641ae04eb8dcb4145e6435af","6419aa88c17f2fd3af1504ac","Hire more police","4","Republican"
"390",5663,52,"","Graduated High-school",126980,1679483068844,1679482941864,"female","virus","unreliable","English","5de985cf1be52f0a75357332","641ae0369456e7922a0df831","6419aa88c17f2fd3af1504ac","Outside security cameras in all neighborhoods","4","neither"
"391",5665,55,"","Graduated College",42630,1679483087662,1679483045032,"male","virus","reliable","English","59766a491a5010000184a7a3","641ae09825f396848a1419c8","6419aa88c17f2fd3af1504ac","Increase police presence in the city.","6","Democrat"
"392",5686,53,"","Graduated High-school",148599,1679483292237,1679483143638,"female","virus","unreliable","English","6266d7c7bfe6d9d74ff4e76f","641ae0fda4108ce8146d54ac","6419aa88c17f2fd3af1504ac","Putting criminals in jail would be the best answer. Crime is high everywhere and no one has an answer.","3","neither"
"393",5666,27,"N/A","Higher degree",48306,1679483095395,1679483047089,"male","virus","reliable","English","5bcc60b95c2b810001dc68e2","641ae09d7d879c6d1b0a71a2","6419aa88c17f2fd3af1504ac","The city of Addison needs to increase the severity of punishments for crimes to deter and reduce the overall crime rate.","5","Democrat"
"394",5684,30,"","Graduated College",233443,1679483261124,1679483027681,"male","virus","reliable","english","631f991a0a5b1611251a3ebe","641ae07dee5221e11759aa73","6419aa88c17f2fd3af1504ac","enables cops to connect with locals and prevent crime rather than just reacting to it","7","Democrat"
"395",5687,72,"","Higher degree",218245,1679483315842,1679483097597,"female","beast","unreliable","English","611bef869f91f800ad3b193e","641ae0ce7d879c6d1b0a71a7","6419aa88c17f2fd3af1504ac","Improve mental health provision, create opportunities for jobs and education for all individuals, set up a community action group, improve education of policing personnel.","3","Democrat"
"396",5705,39,NA,"Graduated College",157167,1679483531536,1679483374369,"male","beast","unreliable","english","5ec5880e02a64c5b4102561f","641ae1e8432b7019c5237142","6419aa88c17f2fd3af1504ac","I would start by talking to the community and forming a crime watch. I would forms groups to help with informing the community of what's going on and ask for solutions. I would ask the community to work together to come up with a plan to fight the crime and help the police. I would also meet with the police and ask what their thoughts were for what we could do.","6","Democrat"
"397",5669,59,"","Graduated College",180996,1679483179424,1679482998428,"male","beast","unreliable","english","6299225c1dafef4e3554dbbd","641ae036c1dd769c0c23297c","6419aa88c17f2fd3af1504ac","Addison needs to petition government for police patrol and to also enhance community vigilance and report any unusual activity when noticed","6","neither"
"398",5673,21,"","Graduated High-school",53470,1679483163276,1679483109806,"female","virus","reliable","English","612bbf7f2777e375241f0f45","641ae0e17ddd444c2dceb93d","6419aa88c17f2fd3af1504ac","Addison needs to implement new laws or programs to reduce crime and make the city safer.","4","Democrat"
"399",5674,37,"","Graduated College",166777,1679483172307,1679483005530,"female","virus","unreliable","English","5f7a28b8bedcf2112ebd1289","641ae07c4095c7d14f09224f","6419aa88c17f2fd3af1504ac","I suppose it depends on the ages of the people committing them. If it is younger people performing acts of violent crime, then early intervention in at risk neighborhoods is good, but if it's older people committing violent crime, then you need more police on the street.","1","Democrat"
"400",5679,28,"","Graduated College",205469,1679483258173,1679483052704,"male","virus","unreliable","English","5febf3346a3657d4aca47a2f","641ae0a2a31c853fd080b6fb","6419aa88c17f2fd3af1504ac","I think the best way to reduce crime is to raise wages. People don't steal catalytic converters for fun. Corporations have stolen our dignity and replaced it with fear and grinding. We need to take it back and then we can live with each other in peace, love, and harmony.","5","neither"
"401",5671,26,"","Graduated College",43617,1679483155981,1679483112364,"female","virus","unreliable","english","5a6d4c08e6cc4a0001b6c4f6","641ae0e32e94462a9cd20cbb","6419aa88c17f2fd3af1504ac","enforce the laws and police presence","2","neither"
"402",5675,35,"Interesting ","Graduated College",129760,1679483224610,1679483094850,"male","virus","reliable","English ","608df7e7f5aba26e1231a0b0","641ae0c6a31c853fd080b6ff","6419aa88c17f2fd3af1504ac","Hire more police, harsher punishments, advocate for citizens arming themselves to be protected ","6","neither"
"403",5676,75,"","Higher degree",125361,1679483224163,1679483098802,"female","beast","reliable","English","62cd9b920ed1b7c1648818d3","641ae0d3ccd6ca1cae6d54c9","6419aa88c17f2fd3af1504ac","It needs to hire more police officers to patrol neighborhoods and investigate crimes and it needs to promote a good relationship between police and the community.","4","Democrat"
"404",5689,24,"","Graduated College",45226,1679483338249,1679483293023,"female","beast","unreliable","English","627a67e16fde61ab21003956","641ae192afd01548ac2cbfea","6419aa88c17f2fd3af1504ac","More police","6","neither"
"405",5690,40,"","Higher degree",36749,1679483344522,1679483307773,"female","beast","reliable","english","572041d6fd3a5200093c1295","641ae1a470e6ab8839ff3ebd","6419aa88c17f2fd3af1504ac","More patrols, crime watch.","6","Democrat"
"406",5678,57,"","Graduated High-school",134978,1679483256727,1679483121749,"male","beast","reliable","English","5d730a3cf37bfe0001ff031a","641ae0e6b8dcb4145e6435c8","6419aa88c17f2fd3af1504ac","Hire more police officers and make the penalties for committing crime more severe.","4","neither"
"407",5680,55,"","Graduated High-school",81318,1679483259385,1679483178067,"male","virus","unreliable","English ","62672c410f14e7008e2a90ee","641ae117808c066e3904422a","6419aa88c17f2fd3af1504ac","He needs to solicit police help to advise what he and other citizens can do to help. ","2","Democrat"
"408",5683,40,"","Graduated College",70011,1679483270407,1679483200396,"male","virus","reliable","english","5d6349209b22da000117b1bd","641ae13a2997c77fb8d40c83","6419aa88c17f2fd3af1504ac","Increase policing and resources to prevent crime","5","Democrat"
"409",5703,45,"","Graduated High-school",97885,1679483499208,1679483401323,"male","beast","unreliable","English","5acb7b0ae1099600016acdd6","641ae03d639c59cb8389b441","6419aa88c17f2fd3af1504ac","Increase spending on police.","1","neither"
"410",5707,62,"","Graduated High-school",220122,1679483539966,1679483319844,"male","beast","unreliable","","612962f44f151ddfd0298c52","641ae1b36fca66481880b6e0","6419aa88c17f2fd3af1504ac","In order to reduce crime and violent crime in Addison, it is important for the community to work together. This includes increasing police presence on the streets, providing more resources for youth programs that can provide an alternative to criminal activities, engaging with local businesses and organizations about safety initiatives they can implement in their own areas of influence, creating public service announcements that educate citizens about how they can help prevent crimes from happening around them. Additionally, educating people on how to recognize signs of potential violence or other types of criminal activity is also a key step towards reducing such incidents overall.","6","Republican"
"411",5685,41,"no further comments","Graduated College",93427,1679483292528,1679483199101,"female","virus","unreliable","English","54837312fdf99b2490ad57b6","641ae139d53732cc3bceb935","6419aa88c17f2fd3af1504ac","Advocate for more policing in the areas with crime. This includes going to local meetings and speaking out, and voting for people who will increase policing.","4","neither"
"412",5698,46,"","Graduated College",107262,1679483452448,1679483345186,"female","beast","unreliable","english","56bb6812bf2129000b53ce26","641ae1cd3bffbd24974ee63a","6419aa88c17f2fd3af1504ac","Take it back to old days when hangings take place everyday at noon.  ","7","Republican"
"413",5706,25,"","Graduated High-school",123082,1679483543284,1679483420202,"female","beast","unreliable","English","61254fba095b9df425e816ea","641ae206de36c1585fb894e1","6419aa88c17f2fd3af1504ac","Increase police patrol in the area.","4","neither"
"414",5708,53,"None","Graduated High-school",87519,1679483548712,1679483461193,"female","beast","reliable","English","640263551c578599ce18288e","641ae23a52ab91e70e0aa017","6419aa88c17f2fd3af1504ac","Increase police presence","6","Republican"
"415",5688,51,"","Graduated High-school",140904,1679483338621,1679483197717,"male","virus","reliable","English","640606633093306c279c0b97","641ae131122b93f79cb33008","6419aa88c17f2fd3af1504ac","Increase the number of police and enforce laws when a suspect is apprehended.","4","neither"
"416",5701,68,"","Higher degree",212667,1679483482423,1679483269756,"male","virus","reliable","English","6068bf5914131f3a1a80a413","641ae17b6fca66481880b6dc","6419aa88c17f2fd3af1504ac","Addison needs to increase the number of police officers and make their presence known on the streets particularly in the neighborhoods.  Neighborhoods need to set up community watches to monitor and report criminal activity to the increased police force.","5","Democrat"
"417",5745,27,"","Higher degree",40671,1679667100702,1679667060031,"female","beast","unreliable","English","573192985b8b06000f7c2718","641daf6e49bf308b09d3b858","6419aa88c17f2fd3af1504ac","Addison should look into the reasons why the crime is occurring and act based off that, not a drunk man's rant.","1","Democrat"
"418",5752,33,"","Graduated College",77733,1679667136806,1679667059073,"male","virus","reliable","English","63d3f997a1af047b64c7c84c","641daf6d23e83632a2fabd68","6419aa88c17f2fd3af1504ac","More support from law enforcement","3","Democrat"
"419",5756,42,"","Higher degree",60673,1679667147499,1679667086826,"female","beast","unreliable","English","628249f0c32418e0ba1572fe","641daf71957e1cfa470d088d","6419aa88c17f2fd3af1504ac","Hire more police officers ","6","Republican"
"420",5692,39,"none","Graduated High-school",97275,1679483387078,1679483289803,"male","virus","reliable","English","60dc8fa8b033f9ddb272ab76","641ae190ab505a845db496c8","6419aa88c17f2fd3af1504ac","Addison should increase the number of police officers as well as how often they patrol.  In addition, Addison should have harsher punishments for violent crime.  ","5","neither"
"421",5721,32,"","Graduated College",118977,1679483649558,1679483530581,"female","virus","unreliable","English","609ec5e8e5a3da020adefde8","641ae259772f59c80a78d2cb","6419aa88c17f2fd3af1504ac","They need to increase police presence in the neighborhood and encourage people to report what they see and punish them to the fullest extent of the law.","6","Democrat"
"422",5723,46,"Did I do it right?","Graduated High-school",217067,1679483654584,1679483437517,"female","virus","unreliable","English","5d100e740277ff00152f7562","641ae22884c606531ac5d6d6","6419aa88c17f2fd3af1504ac","Vote out their Soro's funded soft on crime DA as soon as possible. ","6","neither"
"423",5728,43,"","Graduated High-school",143313,1679483719081,1679483575768,"male","virus","unreliable","English","58d069219dbe3f0001258793","641ae2a0c8b6ac4d03141963","6419aa88c17f2fd3af1504ac","They need more police canvassing the area looking for people committing crimes. They also need to figure out why people are committing them. Is there a drug problem in Addison? Is there high unemployment in Addison? It's important to find the root cause. ","4","Democrat"
"424",5694,61,"","Graduated College",73612,1679483412056,1679483338444,"male","beast","reliable","English","614e0da3bcc70ead8f1e8d03","641ae1c14a99cf2b35571e97","6419aa88c17f2fd3af1504ac","Both increase police presence and enforce the laws.  Quite simple, actually.","4","Republican"
"425",5726,44,"None.
","Graduated High-school",242010,1679483691370,1679483449360,"male","virus","unreliable","English","5cbcfce214b3cb0015f03471","641ae2334c9ba3a0727fc20c","6419aa88c17f2fd3af1504ac","Give a bus ticket to repeat offenders in leu of jail time, signing a waver with the promise of never coming back under the threat of a tripled sentence. ","5","neither"
"426",5735,24,"","Did not graduate High-school",373702,1679484006354,1679483632652,"male","virus","reliable","English","60255901704fd208ecdcf32b","641ae1a42fc7192cc559aa53","6419aa88c17f2fd3af1504ac","Addison should find out what its increasing crime and figure out ways to mitigate crime to make it happen less often.","3","neither"
"427",5737,34,"","Higher degree",401017,1679484039943,1679483638926,"female","beast","reliable","English","5a5479b4ac56240001537ffa","641ae1628bbe33bfa889b3f2","6419aa88c17f2fd3af1504ac","Addison needs to make it clear that crime will not be tolerated","5","Democrat"
"428",5700,27,"","Graduated College",71261,1679483466888,1679483395627,"female","virus","reliable","english","5c3dfadfef1d0d0001b2870e","641ae1fde95543903ff493b2","6419aa88c17f2fd3af1504ac","hire more police","2","Democrat"
"429",5725,58,"","Graduated High-school",137996,1679483695472,1679483557476,"male","beast","unreliable","English","5f5452df72345118f58d187b","641ae27039d1ff8baacccbb5","6419aa88c17f2fd3af1504ac","Address the problem areas of the city with increased vigilance and singling out the guilty parties.","2","neither"
"430",5748,33,"","Graduated College",65070,1679667125946,1679667060876,"male","beast","reliable","English","631b32b0796f2941b55e7d58","641daf6e4da183a7b8f38581","6419aa88c17f2fd3af1504ac","I believe Addison needs to increase their police force and set up roving patrols to attack the crime that the city is dealing with.","6","neither"
"431",5755,38,"None","Graduated College",86232,1679667147636,1679667061404,"male","beast","unreliable","English","6335d5ca73f2a684d5d10e57","641daf6fc330b847e81e7f73","6419aa88c17f2fd3af1504ac","Better education for starters. Then programs to help people. Cops are not the answer. ","2","Democrat"
"432",5771,70,"","Graduated College",155855,1679667227127,1679667071272,"male","beast","reliable","English","60c119b30aa5205b493541b6","641daf7588678084e9fa566f","6419aa88c17f2fd3af1504ac","More vigilance and public involvement in observing and reporting criminal activities.","6","neither"
"433",5702,59,"","Graduated College",417184,1679483487530,1679483070346,"male","virus","unreliable","English","62926b2bba027005e0a84475","641ae0b68b2f54335fe40576","6419aa88c17f2fd3af1504ac","Increase policing, and involve social services in policing. ","4","Democrat"
"434",5709,47,"This was an interesting study.","Higher degree",70824,1679483555560,1679483484736,"female","virus","reliable","English","5eaf1a2c649fd108284c2b5f","641ae258a6c8a9601264358b","6419aa88c17f2fd3af1504ac","Addison needs to increase the police patrols of Addison and have the police arrest more people who commit crimes.","5","Democrat"
"435",5711,53,"","Higher degree",93000,1679483569554,1679483476554,"male","beast","reliable","english","63e2efb080652555c6d566cb","641ae249669b33febea17046","6419aa88c17f2fd3af1504ac","have officers patrol streets and get to know people and causes of those committing crimes.","4","Democrat"
"436",5715,40,"","Graduated College",283079,1679483596765,1679483313686,"male","beast","unreliable","","60fadf64707bc7dcf61f9e54","641ae1abf6dc3c5c404adbf2","6419aa88c17f2fd3af1504ac","They need to likely step up police patrols and engage the community more","4","Democrat"
"437",5717,24,"","Graduated High-school",40437,1679483617439,1679483577002,"male","beast","reliable","english","5e8a1827052175000938eb91","641ae2aa899f053504a6a173","6419aa88c17f2fd3af1504ac","Increase police presence","4","Democrat"
"438",5710,31,"","Graduated College",155493,1679483566141,1679483410648,"male","virus","unreliable","English","611729f2d38126df5d7dd558","641ae1adfec502b849ceb981","6419aa88c17f2fd3af1504ac","Increase funding for law enforcement. This funding should be used to increase the number of officers on the force and increase compensation and training for all officers.  ","4","Republican"
"439",5713,54,"","Graduated College",320121,1679483567244,1679483247123,"female","beast","unreliable","English","5dcea7314d51e4107516c80d","641ae1703c65a067e3d26747","6419aa88c17f2fd3af1504ac","Uptick in police presence, even if that means hiring more cops. Also, identify the criminals and if many are young, develop programs to get them off the street and give them a purpose. If poverty is a factor, do neighborhood outreach to make sure people are getting their benefits, create jobs, and raise the minimum wage.","2","Democrat"
"440",5714,43,"","Graduated College",119909,1679483585881,1679483465972,"male","beast","reliable","English","5f490d10022f3f2e8f33cc9a","641ae2417df61bf145092275","6419aa88c17f2fd3af1504ac","Increase police patrol, city needs to install surveillance cameras and people need to be more vigilante","7","neither"
"441",5731,38,"They should also stop with the bullcrap propaganda speech.... wild beast? C'mon...","Graduated High-school",174643,1679483756404,1679483581761,"male","beast","reliable","English","631e3ba1714b8e7f8fe9338d","641ae29625b777fec50df855","6419aa88c17f2fd3af1504ac","Jobs, economic opportunity, and a way for people to build up a life. Treatment for substance abuse. ","2","neither"
"442",5712,53,"None at this time.","Graduated High-school",480960,1679483569267,1679483088307,"male","beast","unreliable","English","60e2492cefd43293dfa7d74a","641ae0024d055cc993a6a160","6419aa88c17f2fd3af1504ac","The city of Addison needs to hire more policemen so that more law enforcement can patrol the neighborhoods to deter crime. Also the city needs to get the public involved by encouraging them to participate in more neighborhood crime watch. ","5","Democrat"
"443",5716,29,"","Graduated High-school",146084,1679483600427,1679483454343,"male","beast","unreliable","English","6234965d3869b875dc31d93a","641ae237432b7019c523714c","6419aa88c17f2fd3af1504ac","Addison would need to make punishment for crime more severe and advertise the increase to deter more crime.","3","Democrat"
"444",5720,65,"","Graduated College",126811,1679483647928,1679483521117,"female","beast","unreliable","","63d17f45aa9ba4a22c0e5b83","641ae278970bdc7a4e0df7f5","6419aa88c17f2fd3af1504ac","Vote out current policy makers or confront them at public meetings.  Organize communities to take action.  Buy and become educated on proper gun ownership to protect yourself if the need arises .","5","Republican"
"445",5729,45,"","Graduated College",153120,1679483733168,1679483580048,"female","virus","unreliable","","63d176dbaef5e7827cd86954","641ae120fe33b06a3ad266d1","6419aa88c17f2fd3af1504ac","Addison needs to start supporting police and perhaps start a neighborhood watch program to help minimize crime in neighborhoods.","4","Republican"
"446",5718,50,"","Graduated High-school",81684,1679483634082,1679483552398,"female","beast","reliable","English","5a78b8355292b800012284ca","641ae2972fc7192cc559aa77","6419aa88c17f2fd3af1504ac","Provide more opportunities for lower income people to get ahead so that they don't have to resort to crime.","4","Democrat"
"447",5719,42,"thank you","Graduated High-school",144737,1679483639442,1679483494705,"male","virus","reliable","English","63e711bb284d2bc894a057a6","641ae1915048fd02af66442a","6419aa88c17f2fd3af1504ac","I suppose it needs to understand the root of the problem and then agree upon ways to improve the issues.","4","Democrat"
"448",5722,24,"","Higher degree",187996,1679483652690,1679483464694,"female","virus","unreliable","english","615b153c4573e5f639badcf1","641ae23ec5b104e59695ba87","6419aa88c17f2fd3af1504ac","Addison needs to understand why the crime is happening. Addressing social issues could help reduce crime. Providing jobs, low-cost education, and food security programs could help. Also rehabilitating those who have already committed crimes so hopefully they won't commit more crimes.","3","Democrat"
"449",5727,35,"","Graduated College",144790,1679483710311,1679483565521,"male","beast","reliable","English","64071f8576c48034c00df845","641ae2984a99cf2b35571eb0","6419aa88c17f2fd3af1504ac","Take more stringent decisions to tackle crime and put more measures to curb it","7","Democrat"
"450",5724,39,"","Higher degree",108472,1679483670447,1679483561975,"female","virus","reliable","English","6064a0185b9ce0ca98b5e791","641ae29284fcfe8cd64adbb8","6419aa88c17f2fd3af1504ac","Addison needs to figure out the root of the crimes and offer resources to help curb that behavior, if it's violent crimes, offer more counseling and mental health resources, and if it's stealing, offer more free community events to help those in need.","5","Democrat"
"451",5742,35,"","Graduated College",43731,1679667087895,1679667044164,"male","virus","reliable","english","5ea060b71ce81301340a6b64","641daf5d9ac149c052ba5299","6419aa88c17f2fd3af1504ac","Addison needs a focus on crime prevention and police enforcement.","5","Democrat"
"452",5747,31,"","Graduated High-school",67775,1679667110673,1679667042898,"male","beast","unreliable","English","62865cb9d41a9e2aaf141c84","641daf5ac010c1675c5d773c","6419aa88c17f2fd3af1504ac","I think that Addison needs to get more Law Enforcement as well as a better DA to prosecute the crimes that are taking place.","5","Republican"
"453",5753,40,"","Graduated College",60664,1679667139372,1679667078708,"male","virus","reliable","english","62c4dbae8fb1ff9cd93a3150","641daf794b90dce6015d7722","6419aa88c17f2fd3af1504ac","INcrease police monitoring in the area","5","Republican"
"454",5730,33,"None.","Graduated College",1446769,1679483752741,1679482305972,"male","beast","reliable","english","63d520bc8833c489caf0023a","641addbbe394e16082415e2e","6419aa88c17f2fd3af1504ac","They need to reduce it because it has taken over the city wherever you look. ","6","Democrat"
"455",5732,49,"good study","Graduated College",140980,1679483871294,1679483730314,"male","beast","unreliable","english","633b7b6e5d73a6fb05e2e003","641ae34b8b1a39aea0a17046","6419aa88c17f2fd3af1504ac","Hire more police officers, catching the criminals , and actually charging them with the crime they committed and not letting them back on the street the next day, like in so many liberal towns that allow this nonsense.","6","Republican"
"456",5736,32,"nothing.","Graduated High-school",609839,1679484032529,1679483422690,"female","beast","reliable","english","62b5e825a5e8616bde25741d","641ae2171f9e45b61595ba7c","6419aa88c17f2fd3af1504ac","
Addison needs to take a multi-pronged approach to reducing crime. The first step should be to increase the presence of law enforcement in the city, making sure that all areas are adequately patrolled and that any suspicious activity is reported and investigated. Additionally, the city should invest in crime prevention programs, such as neighborhood watch groups, and work with the community to build relationships between citizens and law enforcement. Finally, the city should focus on providing opportunities for those at risk of committing crimes, such as job training, education, and mental health services. By taking a comprehensive approach to reducing crime, Addison can make its neighborhoods safer for all residents.","5","Republican"
"457",5739,49,"n/a","Graduated College",979602,1679484478235,1679483498633,"male","beast","reliable","English.","63b6ca062959ac20b7e6c369","641ae1c44a99cf2b35571e98","6419aa88c17f2fd3af1504ac","Crime could be reduced in Addison by recruiting more personel and equiping them adequately to fight crime.There should also be an increase in surveillance in every part of Addison.Crime targets should be identified and swiftly dealt with to make the streets and neighborhood safe,the focus should be at the crime hotspots.Also security personel should be proactive and come up with well targeted programmes.Lastly inequality should be tackled and more job opportunities should be created.","6","Democrat"
"458",5754,40,"","Graduated College",84580,1679667136553,1679667051973,"female","beast","reliable","English","5c314de6d5fc960001d2cb93","641daf690109f77b8d44068e","6419aa88c17f2fd3af1504ac","Addison needs to employ more police officers, start neighborhood crime watches and invest in cameras to be placed around the city. ","7","Republican"
"459",5733,32,"","Graduated College",677235,1679483955473,1679483278238,"male","virus","unreliable","english","63e40cde6487028afe7bec5d","641ae18152439cbcf495badc","6419aa88c17f2fd3af1504ac","Be alert and report when needed","5","Democrat"
"460",5760,75,"","Graduated College",87571,1679667163175,1679667075604,"female","beast","unreliable","English","5dda993086c886a06ce9108d","641daf7a750932f22cf46e4c","6419aa88c17f2fd3af1504ac","maintain current policies, this guy seems to drunk to have a reasonable opinion.","1","neither"
"461",5770,37,"","Graduated College",131843,1679667210243,1679667078400,"female","beast","unreliable","English","5cbe04b4f429ff00159de30e","641daf802c1c4ac65c74bb2a","6419aa88c17f2fd3af1504ac","Addison needs to create more job opportunities for people and try help the people committing crimes rehabilitate. In addition, security should be increased.","5","Democrat"
"462",5786,34,"","Graduated College",490846,1679667559190,1679667068344,"male","virus","reliable","English","5fb33154a2f41ea504c25dcf","641daf79c909ef9cde9a54d8","6419aa88c17f2fd3af1504ac","Addison could increase police force size to ensure that crime is being limited as much as possible. ","5","Democrat"
"463",5734,53,"","Graduated College",663402,1679483976234,1679483312832,"female","beast","unreliable","English","63a18415816a2a0cbe438f1b","641ae1a5f6909f61f70a7191","6419aa88c17f2fd3af1504ac","I do not have enough information to guess what Addison needs to do to reduce crime. But, instuting programs to reduce recidivism, like those that help felons successful reenter society after incarceration may help. Taking whatever steps possible to ensure jobs and a living wage are available to all, especially those people or groups more likely to commit crimes, may also help.","4","neither"
"464",5759,30,"","Graduated College",95387,1679667159147,1679667063760,"female","beast","unreliable","English","5acad0650527ba0001c24bdc","641daf6f1c588be1475983d6","6419aa88c17f2fd3af1504ac","Try to narrow down what specific crime is happening and focus on reducing it. ","2","Republican"
"465",5773,57,"","Graduated College",144246,1679667230058,1679667085812,"female","virus","reliable","english","63936bad01efa1e55f6e149d","641daf7e341fd6b2b9440664","6419aa88c17f2fd3af1504ac","Typically when crime is on the rise, it's time to start investing in social programs to help ease the burdens of our citizens. ","5","Democrat"
"466",5778,66,"thank you","Graduated College",213636,1679667292718,1679667079082,"male","beast","reliable","english","6234b2b5e6b80ea7060d458a","641daf7ba99555b965836df4","6419aa88c17f2fd3af1504ac","Addison needs to talk to his cities Mayor about it as well as report any crimes he sees happening to the police.","6","Republican"
"467",5738,53,"","Graduated College",218157,1679484266744,1679484048587,"female","virus","reliable","English","63a18415816a2a0cbe438f1b","641ae1a5f6909f61f70a7191","6419aa88c17f2fd3af1504ac","Institute programs to reduce receidivism, such as programs to help felons successfully reenter society after incarceration; ensure jobs and a living wage are available to all people and groups; ensure affordable housing is available to all","4","neither"
"468",5749,28,"","Graduated College",79079,1679667127131,1679667048052,"male","virus","reliable","english","569cffa09e8363000c3087cd","641daf5d6d2c518740fece91","6419aa88c17f2fd3af1504ac","increase education","4","Democrat"
"469",5750,40,"","Higher degree",76018,1679667137039,1679667061021,"male","beast","unreliable","English","5c4af67cdccaa800016b3192","641daf71c4e62834db9bc162","6419aa88c17f2fd3af1504ac","Address what's causing the crime and develop a strategy for reducing it. ","2","Democrat"
"470",5761,35,"none","Graduated College",85380,1679667170593,1679667085213,"female","virus","unreliable","english","5ec81f94ce3f412db210602c","641daf80cdd3a489275983a7","6419aa88c17f2fd3af1504ac","need more police to be visible on the streets","4","Democrat"
"471",5772,73,"","Higher degree",157233,1679667231392,1679667074159,"female","virus","reliable","english","5bc913d99427200001dd47f5","641daf7b3ba8268f72a38f48","6419aa88c17f2fd3af1504ac","Increase police staff and get harder on criminals.","4","Republican"
"472",5740,39,"","Graduated College",59190,1679484975652,1679484916462,"male","virus","unreliable","english","59296fb2e8a7ff000163f033","641ae6c4e4d9a8a3acb894ae","6419aa88c17f2fd3af1504ac","Get more police","4","Republican"
"473",5780,55,"","Higher degree",228453,1679667312415,1679667083962,"male","virus","unreliable","English","63b37db51662f3a9e9a48c42","641daf8042b5659a83f02b52","6419aa88c17f2fd3af1504ac","Not enough info to prescribe solutions, but generally, increase enforcement of pre-violence unlawful activity, improve economic outlook in impoverished areas, reduce addiction and illicit drug trade.","4","Republican"
"474",5785,25,"","Graduated College",330784,1679667482680,1679667151896,"male","virus","reliable","English","6400db7df5056f80cbbdf386","641daf62db95c0845a3df9c4","6419aa88c17f2fd3af1504ac","Addison should increase resources devoted to mental health programs that can help people in crisis or struggling mentally.","5","Democrat"
"475",5741,45,"","Graduated High-school",38728,1679667079610,1679667040882,"male","virus","unreliable","English","63d7e632e6d8609f8bc2a7b2","641daf59806eb243d18239d4","6419aa88c17f2fd3af1504ac","reduce his anger and think of ideas","2","Republican"
"476",5744,22,"","Graduated College",32555,1679667097304,1679667064749,"male","virus","unreliable","English","63636efc209a7701cd2f9a64","641daf75143bb4a3615d7321","6419aa88c17f2fd3af1504ac","Better police force","4","Democrat"
"477",5762,41,"","Did not graduate High-school",99161,1679667171674,1679667072513,"female","beast","unreliable","English","5d82be0cf45ead000150f026","641daf75cc3973f710dbd2fb","6419aa88c17f2fd3af1504ac","It doesn't seem what they are doing is working. Looks like they need new people in charge. Time to fire and hire.","7","Democrat"
"478",5766,38,NA,"Graduated College",123238,1679667190974,1679667067736,"male","virus","reliable","English","5e0d59bfe69d0a4f7ac2becc","641daf731f18475610fabd7b","6419aa88c17f2fd3af1504ac","Hire more police to patrol the crime areas, and remove any District Attorneys who will not charge criminals.","7","neither"
