submission_id,age,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,options,prolific_pid,prolific_session_id,prolific_study_id,qud,question,rating,response,responseTime,task
4891,34,,Graduated College,122965,1674230660237,1674230537272,female,"virus, short vignette","Tamil, Telugu",,5f1d0a39104d425ff89ce91d,63cabb06ceab23d344f67780,63c152ade792e678e79b099e,,,,"More Security and strictly punishing those who are doing crimes, more surveillances ",72265,solution
4891,34,,Graduated College,122965,1674230660237,1674230537272,female,"virus, short vignette","Tamil, Telugu",,5f1d0a39104d425ff89ce91d,63cabb06ceab23d344f67780,63c152ade792e678e79b099e,,,,5,14015,reliability
4891,34,,Graduated College,122965,1674230660237,1674230537272,female,"virus, short vignette","Tamil, Telugu",,5f1d0a39104d425ff89ce91d,63cabb06ceab23d344f67780,63c152ade792e678e79b099e,,,,neither,3480,affiliation
4895,32,None,Graduated College,70734,1674230659229,1674230588495,female,"beast, short vignette",English,,61005b49f8382e2e24f00ef0,63cabb4c407aba0d50a3392b,63c152ade792e678e79b099e,,,,Figure out who is commiting the crimes and find solutions to prevent these people from doing so.,46423,solution
4895,32,None,Graduated College,70734,1674230659229,1674230588495,female,"beast, short vignette",English,,61005b49f8382e2e24f00ef0,63cabb4c407aba0d50a3392b,63c152ade792e678e79b099e,,,,7,4253,reliability
4895,32,None,Graduated College,70734,1674230659229,1674230588495,female,"beast, short vignette",English,,61005b49f8382e2e24f00ef0,63cabb4c407aba0d50a3392b,63c152ade792e678e79b099e,,,,Democrat,1079,affiliation
4900,21,,Graduated High-school,87087,1674230827635,1674230740548,female,"virus, long vignette",,,6067bd3bf7a731c3055b5e31,63cabb50dfcdd8646ce91c91,63c152ade792e678e79b099e,,,,Addison needs to join any communities that discourages crime and advertise to the city community about reducing crime and participate in any volunteering activities,65660,solution
4900,21,,Graduated High-school,87087,1674230827635,1674230740548,female,"virus, long vignette",,,6067bd3bf7a731c3055b5e31,63cabb50dfcdd8646ce91c91,63c152ade792e678e79b099e,,,,4,3578,reliability
4900,21,,Graduated High-school,87087,1674230827635,1674230740548,female,"virus, long vignette",,,6067bd3bf7a731c3055b5e31,63cabb50dfcdd8646ce91c91,63c152ade792e678e79b099e,,,,neither,2060,affiliation
4915,52,,Graduated College,125696,1674230774170,1674230648474,female,"virus, short vignette",English,,6107ed71be78b9890afacec4,63cabb7096d8e81222d79d08,63c152ade792e678e79b099e,,,,They should have a larger police presence.  They should have concerned neighborhoods establish neighborhood watch patrols.  Perhaps a security guard in smaller strip malls.  Tougher jail sentences or fines for illegal activity.,87352,solution
4915,52,,Graduated College,125696,1674230774170,1674230648474,female,"virus, short vignette",English,,6107ed71be78b9890afacec4,63cabb7096d8e81222d79d08,63c152ade792e678e79b099e,,,,4,4613,reliability
4915,52,,Graduated College,125696,1674230774170,1674230648474,female,"virus, short vignette",English,,6107ed71be78b9890afacec4,63cabb7096d8e81222d79d08,63c152ade792e678e79b099e,,,,Republican,3225,affiliation
4904,22,,Graduated High-school,42760,1674230717212,1674230674452,female,"beast, long vignette",English,,60fd5ba04080247b2712dacb,63cabb8e8414611605987784,63c152ade792e678e79b099e,,,,There needs to be more cops,20446,solution
4904,22,,Graduated High-school,42760,1674230717212,1674230674452,female,"beast, long vignette",English,,60fd5ba04080247b2712dacb,63cabb8e8414611605987784,63c152ade792e678e79b099e,,,,6,5686,reliability
4904,22,,Graduated High-school,42760,1674230717212,1674230674452,female,"beast, long vignette",English,,60fd5ba04080247b2712dacb,63cabb8e8414611605987784,63c152ade792e678e79b099e,,,,Democrat,2150,affiliation
4914,,,Graduated College,90923,1674230777827,1674230686904,female,"beast, short vignette",,,55ac22cafdf99b6de2fa7ee2,63cabb87bfb92c2a9adc186b,63c152ade792e678e79b099e,,,,Addison needs to expand its' police force.,39175,solution
4914,,,Graduated College,90923,1674230777827,1674230686904,female,"beast, short vignette",,,55ac22cafdf99b6de2fa7ee2,63cabb87bfb92c2a9adc186b,63c152ade792e678e79b099e,,,,6,4776,reliability
4914,,,Graduated College,90923,1674230777827,1674230686904,female,"beast, short vignette",,,55ac22cafdf99b6de2fa7ee2,63cabb87bfb92c2a9adc186b,63c152ade792e678e79b099e,,,,rather not say,5215,affiliation
4916,49,,Graduated High-school,97062,1674230794807,1674230697745,male,"beast, short vignette",English,,63039e7a47eae0111ee600a2,63cabba71f582f01a04ac05f,63c152ade792e678e79b099e,,,,Increase law enforcement presence and community outreach.,42448,solution
4916,49,,Graduated High-school,97062,1674230794807,1674230697745,male,"beast, short vignette",English,,63039e7a47eae0111ee600a2,63cabba71f582f01a04ac05f,63c152ade792e678e79b099e,,,,5,5037,reliability
4916,49,,Graduated High-school,97062,1674230794807,1674230697745,male,"beast, short vignette",English,,63039e7a47eae0111ee600a2,63cabba71f582f01a04ac05f,63c152ade792e678e79b099e,,,,Republican,2878,affiliation
4921,30,No,Higher degree,110209,1674230835533,1674230725324,female,"virus, long vignette","Bulgarian, English",,5e835d0bb7a9de0807acae68,63cabbbb7a33d13e0172f827,63c152ade792e678e79b099e,,,,More protection and police.,73176,solution
4921,30,No,Higher degree,110209,1674230835533,1674230725324,female,"virus, long vignette","Bulgarian, English",,5e835d0bb7a9de0807acae68,63cabbbb7a33d13e0172f827,63c152ade792e678e79b099e,,,,5,5487,reliability
4921,30,No,Higher degree,110209,1674230835533,1674230725324,female,"virus, long vignette","Bulgarian, English",,5e835d0bb7a9de0807acae68,63cabbbb7a33d13e0172f827,63c152ade792e678e79b099e,,,,rather not say,4469,affiliation
4909,23,,Graduated High-school,112969,1674230750394,1674230637425,male,"virus, short vignette",English,,6119b78af52ae7701780d110,63cabb5e72ecb0ff4ed414ac,63c152ade792e678e79b099e,,,,Increase spending on education,63339,solution
4909,23,,Graduated High-school,112969,1674230750394,1674230637425,male,"virus, short vignette",English,,6119b78af52ae7701780d110,63cabb5e72ecb0ff4ed414ac,63c152ade792e678e79b099e,,,,5,10603,reliability
4909,23,,Graduated High-school,112969,1674230750394,1674230637425,male,"virus, short vignette",English,,6119b78af52ae7701780d110,63cabb5e72ecb0ff4ed414ac,63c152ade792e678e79b099e,,,,neither,2393,affiliation
4913,41,,Graduated College,74332,1674230773618,1674230699286,male,"virus, short vignette",,,632a38862027096ff709ecd2,63cabba6e46f2ec15af6938d,63c152ade792e678e79b099e,,,,More after school programs for teens,40674,solution
4913,41,,Graduated College,74332,1674230773618,1674230699286,male,"virus, short vignette",,,632a38862027096ff709ecd2,63cabba6e46f2ec15af6938d,63c152ade792e678e79b099e,,,,7,5019,reliability
4913,41,,Graduated College,74332,1674230773618,1674230699286,male,"virus, short vignette",,,632a38862027096ff709ecd2,63cabba6e46f2ec15af6938d,63c152ade792e678e79b099e,,,,Democrat,2268,affiliation
4910,19,,Graduated High-school,31244,1674230755846,1674230724602,male,"virus, short vignette",English,,6314d97aa02af651ea1a9591,63cabbbb735c7ccb13e4ea97,63c152ade792e678e79b099e,,,,Better schools and education ,15679,solution
4910,19,,Graduated High-school,31244,1674230755846,1674230724602,male,"virus, short vignette",English,,6314d97aa02af651ea1a9591,63cabbbb735c7ccb13e4ea97,63c152ade792e678e79b099e,,,,6,2440,reliability
4910,19,,Graduated High-school,31244,1674230755846,1674230724602,male,"virus, short vignette",English,,6314d97aa02af651ea1a9591,63cabbbb735c7ccb13e4ea97,63c152ade792e678e79b099e,,,,Democrat,1320,affiliation
4911,45,,Graduated College,64202,1674230766527,1674230702325,female,"beast, short vignette",englisg,,5e88fe6f9fb1af0009d1294a,63cabba47a6e0f9bfec080b4,63c152ade792e678e79b099e,,,,nwighborhood patrols,32664,solution
4911,45,,Graduated College,64202,1674230766527,1674230702325,female,"beast, short vignette",englisg,,5e88fe6f9fb1af0009d1294a,63cabba47a6e0f9bfec080b4,63c152ade792e678e79b099e,,,,4,4727,reliability
4911,45,,Graduated College,64202,1674230766527,1674230702325,female,"beast, short vignette",englisg,,5e88fe6f9fb1af0009d1294a,63cabba47a6e0f9bfec080b4,63c152ade792e678e79b099e,,,,Democrat,1633,affiliation
4912,44,... and healthcare and public transit and social safety net and police that don't kill people on the regular,Graduated College,88080,1674230768161,1674230680081,male,"virus, short vignette",English,,62dea258fadef5f0a9f1af86,63cabb93f16342e2e7adb7ee,63c152ade792e678e79b099e,,,,UBI and rent control,11567,solution
4912,44,... and healthcare and public transit and social safety net and police that don't kill people on the regular,Graduated College,88080,1674230768161,1674230680081,male,"virus, short vignette",English,,62dea258fadef5f0a9f1af86,63cabb93f16342e2e7adb7ee,63c152ade792e678e79b099e,,,,4,5318,reliability
4912,44,... and healthcare and public transit and social safety net and police that don't kill people on the regular,Graduated College,88080,1674230768161,1674230680081,male,"virus, short vignette",English,,62dea258fadef5f0a9f1af86,63cabb93f16342e2e7adb7ee,63c152ade792e678e79b099e,,,,Democrat,1991,affiliation
4917,38,,Graduated College,182258,1674230806003,1674230623745,male,"virus, long vignette",English,,60c35c4fabca21fb4a0c9f17,63cabb598eae0e7f9077e11f,63c152ade792e678e79b099e,,,,Higher police patrol and enforce stricter punishments for crimes.,145659,solution
4917,38,,Graduated College,182258,1674230806003,1674230623745,male,"virus, long vignette",English,,60c35c4fabca21fb4a0c9f17,63cabb598eae0e7f9077e11f,63c152ade792e678e79b099e,,,,4,7356,reliability
4917,38,,Graduated College,182258,1674230806003,1674230623745,male,"virus, long vignette",English,,60c35c4fabca21fb4a0c9f17,63cabb598eae0e7f9077e11f,63c152ade792e678e79b099e,,,,neither,2207,affiliation
4923,19,,Graduated High-school,146585,1674230849920,1674230703335,male,"virus, short vignette",English,,62e185310b9f424dae8113a9,63cabba81db102183febf986,63c152ade792e678e79b099e,,,,"The town needs to find ways to discourage anti-social behavior, and fund initiatives that would decrease poverty in the town. I would suggest funding after school programs for at risk youth, and strengthening the school system. The rule of law through the police force should also be communicated well to the residents. ",120392,solution
4923,19,,Graduated High-school,146585,1674230849920,1674230703335,male,"virus, short vignette",English,,62e185310b9f424dae8113a9,63cabba81db102183febf986,63c152ade792e678e79b099e,,,,6,7543,reliability
4923,19,,Graduated High-school,146585,1674230849920,1674230703335,male,"virus, short vignette",English,,62e185310b9f424dae8113a9,63cabba81db102183febf986,63c152ade792e678e79b099e,,,,Democrat,1593,affiliation
4922,45,Thank you.,Graduated College,277647,1674230837041,1674230559394,female,"virus, short vignette",English,,60bc18bb8b971280ef13060c,63cabb0ce5db82db6275ef91,63c152ade792e678e79b099e,,,,Maybe to help the crime rate in Addison there needs to be more patrolling by officers and there should be educational crime prevention and recreational programs for the youth of this city. By focusing on the youth of the city in a positive way perhaps crime can be prevented in a way. Maybe a type of neighborhood watch program might encourage the citizens of this city too.,195791,solution
4922,45,Thank you.,Graduated College,277647,1674230837041,1674230559394,female,"virus, short vignette",English,,60bc18bb8b971280ef13060c,63cabb0ce5db82db6275ef91,63c152ade792e678e79b099e,,,,6,8783,reliability
4922,45,Thank you.,Graduated College,277647,1674230837041,1674230559394,female,"virus, short vignette",English,,60bc18bb8b971280ef13060c,63cabb0ce5db82db6275ef91,63c152ade792e678e79b099e,,,,neither,4831,affiliation
4924,29,,Graduated College,145458,1674230873482,1674230728024,male,"virus, long vignette",,,60b788ecd24b27bb39298936,63cabbb98737109470a054f1,63c152ade792e678e79b099e,,,,"Probably address other problems in the city, like finding people work, providing mental health care, things like that that are known to increase crime when neglected",118529,solution
4924,29,,Graduated College,145458,1674230873482,1674230728024,male,"virus, long vignette",,,60b788ecd24b27bb39298936,63cabbb98737109470a054f1,63c152ade792e678e79b099e,,,,1,6112,reliability
4924,29,,Graduated College,145458,1674230873482,1674230728024,male,"virus, long vignette",,,60b788ecd24b27bb39298936,63cabbb98737109470a054f1,63c152ade792e678e79b099e,,,,Democrat,2310,affiliation
4925,52,,Graduated High-school,165296,1674230886396,1674230721100,female,"beast, long vignette",English,,6366ccdb9a9394035a18f965,63cabbb9193daf84668293e8,63c152ade792e678e79b099e,,,,"Focusing on criminal justice, social programs, and strengthening relationships",96144,solution
4925,52,,Graduated High-school,165296,1674230886396,1674230721100,female,"beast, long vignette",English,,6366ccdb9a9394035a18f965,63cabbb9193daf84668293e8,63c152ade792e678e79b099e,,,,7,8521,reliability
4925,52,,Graduated High-school,165296,1674230886396,1674230721100,female,"beast, long vignette",English,,6366ccdb9a9394035a18f965,63cabbb9193daf84668293e8,63c152ade792e678e79b099e,,,,Democrat,4051,affiliation
4926,65,,Graduated College,117074,1674230885552,1674230768478,female,"virus, long vignette",English,,5e3d679eaa341501c1a5a90b,63cabbe6fc529c9349635f36,63c152ade792e678e79b099e,,,,Sounds like organized crime or gangs have taken over the city. The police departments and DEA should be given more funding to fight back on crime. ,74384,solution
4926,65,,Graduated College,117074,1674230885552,1674230768478,female,"virus, long vignette",English,,5e3d679eaa341501c1a5a90b,63cabbe6fc529c9349635f36,63c152ade792e678e79b099e,,,,5,7307,reliability
4926,65,,Graduated College,117074,1674230885552,1674230768478,female,"virus, long vignette",English,,5e3d679eaa341501c1a5a90b,63cabbe6fc529c9349635f36,63c152ade792e678e79b099e,,,,neither,3240,affiliation
4927,40,,Graduated College,327079,1674230895970,1674230568891,female,"beast, long vignette",English,,6146b99c248d3ffdaa898d36,63cabb23566c87cdb335b2be,63c152ade792e678e79b099e,,,,"There needs to be more police presence in problematic neighborhoods to deter crime. Youth programs are needed to help educate young people, stimulate their minds, encourage new hobbies and interests, and to discourage unlawful activities during free time. ",305548,solution
4927,40,,Graduated College,327079,1674230895970,1674230568891,female,"beast, long vignette",English,,6146b99c248d3ffdaa898d36,63cabb23566c87cdb335b2be,63c152ade792e678e79b099e,,,,5,6683,reliability
4927,40,,Graduated College,327079,1674230895970,1674230568891,female,"beast, long vignette",English,,6146b99c248d3ffdaa898d36,63cabb23566c87cdb335b2be,63c152ade792e678e79b099e,,,,neither,2034,affiliation
4928,25,,Higher degree,186577,1674230898663,1674230712086,female,"virus, short vignette",English,,5f1201f1c1ac1410a8f39a21,63cabbb4ae9b1eb05a635f53,63c152ade792e678e79b099e,,,,"I think that they need to look into the cause of the crime and figure out what they can do about that. Also important to consider what the type of crime is - whether it is serious or smaller petty crimes. Is it because prices have increased and there is more theft? Or is it because people are unhappy? Or is there a serial killer? I think it's important to see where that is concentrated and what the types of policing are in the areas, what the income difference is. etc.",171961,solution
